contestId,index,timeLimit,memoryLimit
1919,D,No Time Limit,No Memory Limit
1919,C,No Time Limit,No Memory Limit
1919,B,No Time Limit,No Memory Limit
1919,A,No Time Limit,No Memory Limit
1918,G,No Time Limit,No Memory Limit
1918,F,No Time Limit,No Memory Limit
1918,E,No Time Limit,No Memory Limit
1918,D,No Time Limit,No Memory Limit
1918,C,No Time Limit,No Memory Limit
1918,B,No Time Limit,No Memory Limit
1918,A,No Time Limit,No Memory Limit
1917,F,No Time Limit,No Memory Limit
1917,E,No Time Limit,No Memory Limit
1917,D,No Time Limit,No Memory Limit
1917,C,No Time Limit,No Memory Limit
1917,B,No Time Limit,No Memory Limit
1917,A,No Time Limit,No Memory Limit
1916,H2,No Time Limit,No Memory Limit
1916,H1,No Time Limit,No Memory Limit
1916,G,No Time Limit,No Memory Limit
1916,F,No Time Limit,No Memory Limit
1916,E,No Time Limit,No Memory Limit
1916,D,No Time Limit,No Memory Limit
1916,C,No Time Limit,No Memory Limit
1916,B,No Time Limit,No Memory Limit
1916,A,No Time Limit,No Memory Limit
1915,G,No Time Limit,No Memory Limit
1915,F,No Time Limit,No Memory Limit
1915,E,No Time Limit,No Memory Limit
1915,D,No Time Limit,No Memory Limit
1915,C,No Time Limit,No Memory Limit
1915,B,No Time Limit,No Memory Limit
1915,A,No Time Limit,No Memory Limit
1914,G2,No Time Limit,No Memory Limit
1914,G1,No Time Limit,No Memory Limit
1914,F,No Time Limit,No Memory Limit
1914,E2,No Time Limit,No Memory Limit
1914,E1,No Time Limit,No Memory Limit
1914,D,No Time Limit,No Memory Limit
1914,C,No Time Limit,No Memory Limit
1914,B,No Time Limit,No Memory Limit
1914,A,No Time Limit,No Memory Limit
1913,F,No Time Limit,No Memory Limit
1913,E,No Time Limit,No Memory Limit
1913,D,No Time Limit,No Memory Limit
1913,C,No Time Limit,No Memory Limit
1913,B,No Time Limit,No Memory Limit
1913,A,No Time Limit,No Memory Limit
1912,L,No Time Limit,No Memory Limit
1912,K,No Time Limit,No Memory Limit
1912,J,No Time Limit,No Memory Limit
1912,I,No Time Limit,No Memory Limit
1912,H,No Time Limit,No Memory Limit
1912,G,No Time Limit,No Memory Limit
1912,F,No Time Limit,No Memory Limit
1912,E,No Time Limit,No Memory Limit
1912,D,No Time Limit,No Memory Limit
1912,C,No Time Limit,No Memory Limit
1912,B,No Time Limit,No Memory Limit
1912,A,No Time Limit,No Memory Limit
1910,J,No Time Limit,No Memory Limit
1910,I,No Time Limit,No Memory Limit
1910,H,No Time Limit,No Memory Limit
1910,G,No Time Limit,No Memory Limit
1910,F,No Time Limit,No Memory Limit
1910,E,No Time Limit,No Memory Limit
1910,D,No Time Limit,No Memory Limit
1910,C,No Time Limit,No Memory Limit
1910,B,No Time Limit,No Memory Limit
1910,A,No Time Limit,No Memory Limit
1909,I,No Time Limit,No Memory Limit
1909,H,No Time Limit,No Memory Limit
1909,G,No Time Limit,No Memory Limit
1909,F2,No Time Limit,No Memory Limit
1909,F1,No Time Limit,No Memory Limit
1909,E,No Time Limit,No Memory Limit
1909,D,No Time Limit,No Memory Limit
1909,C,No Time Limit,No Memory Limit
1909,B,No Time Limit,No Memory Limit
1909,A,No Time Limit,No Memory Limit
1907,G,No Time Limit,No Memory Limit
1907,F,No Time Limit,No Memory Limit
1907,E,No Time Limit,No Memory Limit
1907,D,No Time Limit,No Memory Limit
1907,C,No Time Limit,No Memory Limit
1907,B,No Time Limit,No Memory Limit
1907,A,No Time Limit,No Memory Limit
1906,M,No Time Limit,No Memory Limit
1906,L,No Time Limit,No Memory Limit
1906,K,No Time Limit,No Memory Limit
1906,J,No Time Limit,No Memory Limit
1906,I,No Time Limit,No Memory Limit
1906,H,No Time Limit,No Memory Limit
1906,G,No Time Limit,No Memory Limit
1906,F,No Time Limit,No Memory Limit
1906,E,No Time Limit,No Memory Limit
1906,D,No Time Limit,No Memory Limit
1906,C,No Time Limit,No Memory Limit
1906,B,No Time Limit,No Memory Limit
1906,A,No Time Limit,No Memory Limit
1905,F,No Time Limit,No Memory Limit
1905,E,No Time Limit,No Memory Limit
1905,D,No Time Limit,No Memory Limit
1905,C,No Time Limit,No Memory Limit
1905,B,No Time Limit,No Memory Limit
1905,A,No Time Limit,No Memory Limit
1904,F,No Time Limit,No Memory Limit
1904,E,No Time Limit,No Memory Limit
1904,D2,No Time Limit,No Memory Limit
1904,D1,No Time Limit,No Memory Limit
1904,C,No Time Limit,No Memory Limit
1904,B,No Time Limit,No Memory Limit
1904,A,No Time Limit,No Memory Limit
1903,F,No Time Limit,No Memory Limit
1903,E,No Time Limit,No Memory Limit
1903,D2,No Time Limit,No Memory Limit
1903,D1,No Time Limit,No Memory Limit
1903,C,No Time Limit,No Memory Limit
1903,B,No Time Limit,No Memory Limit
1903,A,No Time Limit,No Memory Limit
1902,F,No Time Limit,No Memory Limit
1902,E,No Time Limit,No Memory Limit
1902,D,No Time Limit,No Memory Limit
1902,C,No Time Limit,No Memory Limit
1902,B,No Time Limit,No Memory Limit
1902,A,No Time Limit,No Memory Limit
1901,F,No Time Limit,No Memory Limit
1901,E,No Time Limit,No Memory Limit
1901,D,No Time Limit,No Memory Limit
1901,C,No Time Limit,No Memory Limit
1901,B,No Time Limit,No Memory Limit
1901,A,No Time Limit,No Memory Limit
1900,F,No Time Limit,No Memory Limit
1900,E,No Time Limit,No Memory Limit
1900,D,No Time Limit,No Memory Limit
1900,C,No Time Limit,No Memory Limit
1900,B,No Time Limit,No Memory Limit
1900,A,No Time Limit,No Memory Limit
1899,G,No Time Limit,No Memory Limit
1899,F,No Time Limit,No Memory Limit
1899,E,No Time Limit,No Memory Limit
1899,D,No Time Limit,No Memory Limit
1899,C,No Time Limit,No Memory Limit
1899,B,No Time Limit,No Memory Limit
1899,A,No Time Limit,No Memory Limit
1898,F,No Time Limit,No Memory Limit
1898,E,No Time Limit,No Memory Limit
1898,D,No Time Limit,No Memory Limit
1898,C,No Time Limit,No Memory Limit
1898,B,No Time Limit,No Memory Limit
1898,A,No Time Limit,No Memory Limit
1896,H2,No Time Limit,No Memory Limit
1896,H1,No Time Limit,No Memory Limit
1896,G,No Time Limit,No Memory Limit
1896,F,No Time Limit,No Memory Limit
1896,E,No Time Limit,No Memory Limit
1896,D,No Time Limit,No Memory Limit
1896,C,No Time Limit,No Memory Limit
1896,B,No Time Limit,No Memory Limit
1896,A,No Time Limit,No Memory Limit
1895,G,No Time Limit,No Memory Limit
1895,F,No Time Limit,No Memory Limit
1895,E,No Time Limit,No Memory Limit
1895,D,No Time Limit,No Memory Limit
1895,C,No Time Limit,No Memory Limit
1895,B,No Time Limit,No Memory Limit
1895,A,No Time Limit,No Memory Limit
1894,B,No Time Limit,No Memory Limit
1894,A,No Time Limit,No Memory Limit
1893,E,No Time Limit,No Memory Limit
1893,D,No Time Limit,No Memory Limit
1893,C,No Time Limit,No Memory Limit
1893,B,No Time Limit,No Memory Limit
1893,A,No Time Limit,No Memory Limit
1891,F,No Time Limit,No Memory Limit
1891,E,No Time Limit,No Memory Limit
1891,D,No Time Limit,No Memory Limit
1891,C,No Time Limit,No Memory Limit
1891,B,No Time Limit,No Memory Limit
1891,A,No Time Limit,No Memory Limit
1890,B,No Time Limit,No Memory Limit
1890,A,No Time Limit,No Memory Limit
1889,F,No Time Limit,No Memory Limit
1889,E,No Time Limit,No Memory Limit
1889,D,No Time Limit,No Memory Limit
1889,C2,No Time Limit,No Memory Limit
1889,C1,No Time Limit,No Memory Limit
1889,B,No Time Limit,No Memory Limit
1889,A,No Time Limit,No Memory Limit
1887,F,No Time Limit,No Memory Limit
1887,E,No Time Limit,No Memory Limit
1887,D,No Time Limit,No Memory Limit
1887,C,No Time Limit,No Memory Limit
1887,B,No Time Limit,No Memory Limit
1886,F,No Time Limit,No Memory Limit
1886,E,No Time Limit,No Memory Limit
1886,D,No Time Limit,No Memory Limit
1886,C,No Time Limit,No Memory Limit
1886,B,No Time Limit,No Memory Limit
1886,A,No Time Limit,No Memory Limit
1885,A,No Time Limit,No Memory Limit
1884,E,No Time Limit,No Memory Limit
1884,D,No Time Limit,No Memory Limit
1884,C,No Time Limit,No Memory Limit
1884,B,No Time Limit,No Memory Limit
1884,A,No Time Limit,No Memory Limit
1883,G2,No Time Limit,No Memory Limit
1883,G1,No Time Limit,No Memory Limit
1883,F,No Time Limit,No Memory Limit
1883,E,No Time Limit,No Memory Limit
1883,D,No Time Limit,No Memory Limit
1883,C,No Time Limit,No Memory Limit
1883,B,No Time Limit,No Memory Limit
1883,A,No Time Limit,No Memory Limit
1882,E2,No Time Limit,No Memory Limit
1882,E1,No Time Limit,No Memory Limit
1882,D,No Time Limit,No Memory Limit
1882,C,No Time Limit,No Memory Limit
1882,B,No Time Limit,No Memory Limit
1882,A,No Time Limit,No Memory Limit
1881,G,No Time Limit,No Memory Limit
1881,F,No Time Limit,No Memory Limit
1881,E,No Time Limit,No Memory Limit
1881,D,No Time Limit,No Memory Limit
1881,C,No Time Limit,No Memory Limit
1881,B,No Time Limit,No Memory Limit
1881,A,No Time Limit,No Memory Limit
1879,F,No Time Limit,No Memory Limit
1879,E,No Time Limit,No Memory Limit
1879,D,No Time Limit,No Memory Limit
1879,C,No Time Limit,No Memory Limit
1879,B,No Time Limit,No Memory Limit
1879,A,No Time Limit,No Memory Limit
1878,G,No Time Limit,No Memory Limit
1878,F,No Time Limit,No Memory Limit
1878,E,No Time Limit,No Memory Limit
1878,D,No Time Limit,No Memory Limit
1878,C,No Time Limit,No Memory Limit
1878,B,No Time Limit,No Memory Limit
1878,A,No Time Limit,No Memory Limit
1877,C,No Time Limit,No Memory Limit
1877,A,No Time Limit,No Memory Limit
1876,G,No Time Limit,No Memory Limit
1876,F,No Time Limit,No Memory Limit
1876,E,No Time Limit,No Memory Limit
1876,D,No Time Limit,No Memory Limit
1876,C,No Time Limit,No Memory Limit
1876,B,No Time Limit,No Memory Limit
1876,A,No Time Limit,No Memory Limit
1875,D,No Time Limit,No Memory Limit
1875,C,No Time Limit,No Memory Limit
1875,A,No Time Limit,No Memory Limit
1874,G,No Time Limit,No Memory Limit
1874,F,No Time Limit,No Memory Limit
1874,E,No Time Limit,No Memory Limit
1874,D,No Time Limit,No Memory Limit
1874,C,No Time Limit,No Memory Limit
1874,B,No Time Limit,No Memory Limit
1874,A,No Time Limit,No Memory Limit
1873,H,No Time Limit,No Memory Limit
1873,G,No Time Limit,No Memory Limit
1873,F,No Time Limit,No Memory Limit
1873,E,No Time Limit,No Memory Limit
1873,D,No Time Limit,No Memory Limit
1873,C,No Time Limit,No Memory Limit
1873,B,No Time Limit,No Memory Limit
1873,A,No Time Limit,No Memory Limit
1872,G,No Time Limit,No Memory Limit
1872,F,No Time Limit,No Memory Limit
1872,E,No Time Limit,No Memory Limit
1872,D,No Time Limit,No Memory Limit
1872,C,No Time Limit,No Memory Limit
1872,B,No Time Limit,No Memory Limit
1872,A,No Time Limit,No Memory Limit
1870,H,No Time Limit,No Memory Limit
1870,G,No Time Limit,No Memory Limit
1870,F,No Time Limit,No Memory Limit
1870,E,No Time Limit,No Memory Limit
1870,D,No Time Limit,No Memory Limit
1870,C,No Time Limit,No Memory Limit
1870,B,No Time Limit,No Memory Limit
1870,A,No Time Limit,No Memory Limit
1869,B,No Time Limit,No Memory Limit
1869,A,No Time Limit,No Memory Limit
1868,F,No Time Limit,No Memory Limit
1868,E,No Time Limit,No Memory Limit
1868,D,No Time Limit,No Memory Limit
1868,C,No Time Limit,No Memory Limit
1868,B2,No Time Limit,No Memory Limit
1868,B1,No Time Limit,No Memory Limit
1868,A,No Time Limit,No Memory Limit
1867,F,No Time Limit,No Memory Limit
1867,E2,No Time Limit,No Memory Limit
1867,E1,No Time Limit,No Memory Limit
1867,D,No Time Limit,No Memory Limit
1867,C,No Time Limit,No Memory Limit
1867,B,No Time Limit,No Memory Limit
1867,A,No Time Limit,No Memory Limit
1866,M,No Time Limit,No Memory Limit
1866,L,No Time Limit,No Memory Limit
1866,K,No Time Limit,No Memory Limit
1866,J,No Time Limit,No Memory Limit
1866,I,No Time Limit,No Memory Limit
1866,H,No Time Limit,No Memory Limit
1866,G,No Time Limit,No Memory Limit
1866,F,No Time Limit,No Memory Limit
1866,E,No Time Limit,No Memory Limit
1866,D,No Time Limit,No Memory Limit
1866,C,No Time Limit,No Memory Limit
1866,B,No Time Limit,No Memory Limit
1866,A,No Time Limit,No Memory Limit
1864,I,No Time Limit,No Memory Limit
1864,H,No Time Limit,No Memory Limit
1864,G,No Time Limit,No Memory Limit
1864,F,No Time Limit,No Memory Limit
1864,E,No Time Limit,No Memory Limit
1864,D,No Time Limit,No Memory Limit
1864,C,No Time Limit,No Memory Limit
1864,B,No Time Limit,No Memory Limit
1864,A,No Time Limit,No Memory Limit
1863,I,No Time Limit,No Memory Limit
1863,H,No Time Limit,No Memory Limit
1863,G,No Time Limit,No Memory Limit
1863,F,No Time Limit,No Memory Limit
1863,E,No Time Limit,No Memory Limit
1863,D,No Time Limit,No Memory Limit
1863,C,No Time Limit,No Memory Limit
1863,B,No Time Limit,No Memory Limit
1863,A,No Time Limit,No Memory Limit
1862,G,No Time Limit,No Memory Limit
1862,F,No Time Limit,No Memory Limit
1862,E,No Time Limit,No Memory Limit
1862,D,No Time Limit,No Memory Limit
1862,C,No Time Limit,No Memory Limit
1862,B,No Time Limit,No Memory Limit
1862,A,No Time Limit,No Memory Limit
1861,F,No Time Limit,No Memory Limit
1861,E,No Time Limit,No Memory Limit
1861,D,No Time Limit,No Memory Limit
1861,C,No Time Limit,No Memory Limit
1861,B,No Time Limit,No Memory Limit
1861,A,No Time Limit,No Memory Limit
1860,F,No Time Limit,No Memory Limit
1860,E,No Time Limit,No Memory Limit
1860,D,No Time Limit,No Memory Limit
1860,C,No Time Limit,No Memory Limit
1860,B,No Time Limit,No Memory Limit
1860,A,No Time Limit,No Memory Limit
1859,F,No Time Limit,No Memory Limit
1859,E,No Time Limit,No Memory Limit
1859,D,No Time Limit,No Memory Limit
1859,C,No Time Limit,No Memory Limit
1859,B,No Time Limit,No Memory Limit
1859,A,No Time Limit,No Memory Limit
1858,E2,No Time Limit,No Memory Limit
1858,E1,No Time Limit,No Memory Limit
1858,D,No Time Limit,No Memory Limit
1858,C,No Time Limit,No Memory Limit
1858,B,No Time Limit,No Memory Limit
1858,A,No Time Limit,No Memory Limit
1857,G,No Time Limit,No Memory Limit
1857,F,No Time Limit,No Memory Limit
1857,E,No Time Limit,No Memory Limit
1857,D,No Time Limit,No Memory Limit
1857,C,No Time Limit,No Memory Limit
1857,B,No Time Limit,No Memory Limit
1857,A,No Time Limit,No Memory Limit
1856,E2,No Time Limit,No Memory Limit
1856,E1,No Time Limit,No Memory Limit
1856,D,No Time Limit,No Memory Limit
1856,C,No Time Limit,No Memory Limit
1856,B,No Time Limit,No Memory Limit
1856,A,No Time Limit,No Memory Limit
1855,B,No Time Limit,No Memory Limit
1855,A,No Time Limit,No Memory Limit
1854,F,No Time Limit,No Memory Limit
1854,E,No Time Limit,No Memory Limit
1854,D,No Time Limit,No Memory Limit
1854,C,No Time Limit,No Memory Limit
1854,B,No Time Limit,No Memory Limit
1854,A2,No Time Limit,No Memory Limit
1854,A1,No Time Limit,No Memory Limit
1853,B,No Time Limit,No Memory Limit
1853,A,No Time Limit,No Memory Limit
1852,F,No Time Limit,No Memory Limit
1852,E,No Time Limit,No Memory Limit
1852,D,No Time Limit,No Memory Limit
1852,C,No Time Limit,No Memory Limit
1852,B,No Time Limit,No Memory Limit
1852,A,No Time Limit,No Memory Limit
1851,G,No Time Limit,No Memory Limit
1851,F,No Time Limit,No Memory Limit
1851,E,No Time Limit,No Memory Limit
1851,D,No Time Limit,No Memory Limit
1851,C,No Time Limit,No Memory Limit
1851,B,No Time Limit,No Memory Limit
1851,A,No Time Limit,No Memory Limit
1850,H,No Time Limit,No Memory Limit
1850,G,No Time Limit,No Memory Limit
1850,F,No Time Limit,No Memory Limit
1850,E,No Time Limit,No Memory Limit
1850,D,No Time Limit,No Memory Limit
1850,C,No Time Limit,No Memory Limit
1850,B,No Time Limit,No Memory Limit
1850,A,No Time Limit,No Memory Limit
1849,F,No Time Limit,No Memory Limit
1849,E,No Time Limit,No Memory Limit
1849,D,No Time Limit,No Memory Limit
1849,C,No Time Limit,No Memory Limit
1849,B,No Time Limit,No Memory Limit
1849,A,No Time Limit,No Memory Limit
1848,F,No Time Limit,No Memory Limit
1848,E,No Time Limit,No Memory Limit
1848,D,No Time Limit,No Memory Limit
1848,C,No Time Limit,No Memory Limit
1848,B,No Time Limit,No Memory Limit
1848,A,No Time Limit,No Memory Limit
1847,F,No Time Limit,No Memory Limit
1847,E,No Time Limit,No Memory Limit
1847,D,No Time Limit,No Memory Limit
1847,C,No Time Limit,No Memory Limit
1847,B,No Time Limit,No Memory Limit
1847,A,No Time Limit,No Memory Limit
1846,G,No Time Limit,No Memory Limit
1846,F,No Time Limit,No Memory Limit
1846,E2,No Time Limit,No Memory Limit
1846,E1,No Time Limit,No Memory Limit
1846,D,No Time Limit,No Memory Limit
1846,C,No Time Limit,No Memory Limit
1846,B,No Time Limit,No Memory Limit
1846,A,No Time Limit,No Memory Limit
1845,F,No Time Limit,No Memory Limit
1845,E,No Time Limit,No Memory Limit
1845,D,No Time Limit,No Memory Limit
1845,C,No Time Limit,No Memory Limit
1845,B,No Time Limit,No Memory Limit
1845,A,No Time Limit,No Memory Limit
1844,H,No Time Limit,No Memory Limit
1844,G,No Time Limit,No Memory Limit
1844,F2,No Time Limit,No Memory Limit
1844,F1,No Time Limit,No Memory Limit
1844,E,No Time Limit,No Memory Limit
1844,D,No Time Limit,No Memory Limit
1844,C,No Time Limit,No Memory Limit
1844,B,No Time Limit,No Memory Limit
1844,A,No Time Limit,No Memory Limit
1843,F2,No Time Limit,No Memory Limit
1843,F1,No Time Limit,No Memory Limit
1843,E,No Time Limit,No Memory Limit
1843,D,No Time Limit,No Memory Limit
1843,C,No Time Limit,No Memory Limit
1843,B,No Time Limit,No Memory Limit
1843,A,No Time Limit,No Memory Limit
1842,I,No Time Limit,No Memory Limit
1842,H,No Time Limit,No Memory Limit
1842,G,No Time Limit,No Memory Limit
1842,F,No Time Limit,No Memory Limit
1842,E,No Time Limit,No Memory Limit
1842,D,No Time Limit,No Memory Limit
1842,C,No Time Limit,No Memory Limit
1842,B,No Time Limit,No Memory Limit
1842,A,No Time Limit,No Memory Limit
1841,F,No Time Limit,No Memory Limit
1841,E,No Time Limit,No Memory Limit
1841,D,No Time Limit,No Memory Limit
1841,C,No Time Limit,No Memory Limit
1841,B,No Time Limit,No Memory Limit
1841,A,No Time Limit,No Memory Limit
1840,G2,No Time Limit,No Memory Limit
1840,G1,No Time Limit,No Memory Limit
1840,F,No Time Limit,No Memory Limit
1840,E,No Time Limit,No Memory Limit
1840,D,No Time Limit,No Memory Limit
1840,C,No Time Limit,No Memory Limit
1840,B,No Time Limit,No Memory Limit
1840,A,No Time Limit,No Memory Limit
1839,E,No Time Limit,No Memory Limit
1839,D,No Time Limit,No Memory Limit
1839,C,No Time Limit,No Memory Limit
1839,B,No Time Limit,No Memory Limit
1839,A,No Time Limit,No Memory Limit
1838,F,No Time Limit,No Memory Limit
1838,E,No Time Limit,No Memory Limit
1838,D,No Time Limit,No Memory Limit
1838,C,No Time Limit,No Memory Limit
1838,B,No Time Limit,No Memory Limit
1838,A,No Time Limit,No Memory Limit
1837,F,No Time Limit,No Memory Limit
